Date,Venue,Festival,City_Country,Lat,Long,Tour,Set,Last_track_Set,Encores,Last_track_Encore,Encores_Count,Set_Length,Other_Acts,Has_Guitar_Solo,Has_Bass_Solo,Has_Drum_Solo,Has_Doodle,Has_Medley,Kill_'Em_All_Count,Ride_The_Lightning_Count,Master_Of_Puppets_Count,And_Justice_For_All_Count,Metallica_Count,Load_Count,Re_Load_Count,Garage_Inc_Count,St_Anger_Count,Death_Magnetic_Count,Hardwired_To_Self_Destruct_Count
12/1/1984,Elzer Hof,,"Mainz, Germany",49.9928617,8.2472526,Ride the Lightning,"['Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Four Horsemen', '(Anesthesia) - Pulling Teeth', 'For Whom the Bell Tolls', 'No Remorse', 'The Call of Ktulu', 'Seek and Destroy', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia']",Metal Militia,1,13,['Tank'],False,False,False,False,False,4,4,0,0,0,0,0,0,0,0,0
11/30/1984,Volkshaus Zürich,,"Zürich, Switzerland",47.3768866,8.541694,Ride the Lightning,"['Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Four Horsemen', '(Anesthesia) - Pulling Teeth', 'For Whom the Bell Tolls', 'No Remorse', 'The Call of Ktulu', 'Seek and Destroy', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia', 'Am I Evil?', 'Motorbreath']",Motorbreath,2,15,['Tank'],False,False,False,False,False,4,4,0,0,0,0,0,0,0,0,0
11/27/1984,Teatro Tenda,,"Milan, Italy",45.4642035,9.189982,Ride the Lightning,"['Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Four Horsemen', '(Anesthesia) - Pulling Teeth', 'For Whom the Bell Tolls', 'No Remorse', 'The Call of Ktulu', 'Seek and Destroy', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia']",Metal Militia,1,13,['Tank'],False,False,False,False,False,4,4,0,0,0,0,0,0,0,0,0
11/25/1984,Théâtre De Verdure,,"Nice, France",43.7101728,7.2619532,Ride the Lightning,"['Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Four Horsemen', '(Anesthesia) - Pulling Teeth', 'For Whom the Bell Tolls', 'No Remorse', 'The Call of Ktulu', 'Seek and Destroy', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia', 'Blitzkrieg']",Blitzkrieg,2,14,['Tank'],False,False,False,False,False,4,4,0,0,0,0,0,0,0,0,0
11/24/1984,Grand Odeon,,"Montpellier, France",43.610769,3.876716,Ride the Lightning,"['Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Four Horsemen', '(Anesthesia) - Pulling Teeth', 'For Whom the Bell Tolls', 'No Remorse', 'The Call of Ktulu', 'Seek and Destroy', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia']",Metal Militia,1,13,['Tank'],False,False,False,False,False,4,4,0,0,0,0,0,0,0,0,0
11/23/1984,Salle Des Fêtes Du Grand Parc,,"Bordeaux, France",44.837789,-0.57918,Ride the Lightning,"['Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Four Horsemen', '(Anesthesia) - Pulling Teeth', 'For Whom the Bell Tolls', 'No Remorse', 'The Call of Ktulu', 'Seek and Destroy', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia']",Metal Militia,1,13,['Tank'],False,False,False,False,False,4,4,0,0,0,0,0,0,0,0,0
11/22/1984,Le Riff,,"Toulouse, France",43.604652,1.444209,Ride the Lightning,"['Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Four Horsemen', '(Anesthesia) - Pulling Teeth', 'For Whom the Bell Tolls', 'No Remorse', 'The Call of Ktulu', 'Seek and Destroy', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia']",Metal Militia,1,13,['Tank'],False,False,False,False,False,4,4,0,0,0,0,0,0,0,0,0
11/21/1984,Stade Vélodrome,,"Marseilles, France",43.296482,5.36978,Ride the Lightning,"['Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Four Horsemen', '(Anesthesia) - Pulling Teeth', 'For Whom the Bell Tolls', 'No Remorse', 'The Call of Ktulu', 'Seek and Destroy', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia']",Metal Militia,1,13,['Tank'],False,False,False,False,False,4,4,0,0,0,0,0,0,0,0,0
11/20/1984,Palais D'Hiver,,"Lyon, France",45.764043,4.835659,Ride the Lightning,"['Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Four Horsemen', '(Anesthesia) - Pulling Teeth', 'For Whom the Bell Tolls', 'No Remorse', 'The Call of Ktulu', 'Seek and Destroy', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia']",Metal Militia,1,13,['Tank'],False,False,False,False,False,4,4,0,0,0,0,0,0,0,0,0
11/18/1984,Espace Balard,,"Paris, France",48.856614,2.3522219,Ride the Lightning,"['Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Four Horsemen', '(Anesthesia) - Pulling Teeth', 'For Whom the Bell Tolls', 'Trapped Under Ice', 'The Call of Ktulu', 'No Remorse', 'Seek and Destroy', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia', 'Jump in the Fire', 'Motorbreath']",Motorbreath,2,16,['Tank'],False,False,False,False,False,4,5,0,0,0,0,0,0,0,0,0
11/17/1984,Maecke Blyde,,"Poperinge, Belgium",50.8549596,2.7267929,Ride the Lightning,"['Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Four Horsemen', '(Anesthesia) - Pulling Teeth', 'For Whom the Bell Tolls', 'Trapped Under Ice', 'The Call of Ktulu', 'No Remorse', 'Seek and Destroy', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia', 'Jump in the Fire', 'Motorbreath']",Motorbreath,2,16,['Tank'],False,False,False,False,False,4,5,0,0,0,0,0,0,0,0,0
11/16/1984,Exo 7,,"Rouen, France",49.443232,1.099971,Ride the Lightning,,,,,,,['Tank'],False,False,False,False,False,,,,,,,,,,,
8/29/1984,La Rotonde,Breaking Sound Festival,"Le Bourget, France",48.936752,2.425377,,"['Phantom Lord', 'The Four Horsemen', 'Creeping Death', 'Motorbreath', 'For Whom the Bell Tolls', 'Ride the Lightning', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Am I Evil?', 'Metal Militia']",Metal Militia,1,11,"['Ozzy Osbourne', 'Gary Moore', 'Motley Crue', 'Accept', 'Bullet', 'Sortilege']",False,False,False,False,False,4,3,0,0,0,0,0,0,0,0,0
8/3/1984,Roseland Ballroom,,"New York, New York, United States",40.7127753,-74.0059728,,"['Phantom Lord', 'The Four Horsemen', 'For Whom the Bell Tolls', 'Creeping Death', 'Ride the Lightning', 'Motorbreath', 'The Call of Ktulu', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,[],,0,10,"['Raven', 'Anthrax']",False,False,False,False,False,4,4,0,0,0,0,0,0,0,0,0
7/20/1984,Mabuhay Gardens,,"San Francisco, California, United States",37.7749295,-122.4194155,,"['Blitzkrieg', 'Phantom Lord', 'No Remorse', 'Creeping Death', 'Motorbreath', 'Ride the Lightning', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Am I Evil?', 'Metal Militia']",Metal Militia,1,11,,False,False,False,False,False,4,2,0,0,0,0,0,1,0,0,0
6/10/1984,Don Bosco Sportsfields,Heavy Sound Festival,"Poperinge, Belgium",50.8549596,2.7267929,,"['Hit the Lights', 'The Four Horsemen', 'Phantom Lord', 'No Remorse', 'Ride the Lightning', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,[],,0,8,"['Motorhead', 'Twisted Sister', 'Mercyful Fate', 'Lita Ford', 'Faithful Breath', 'H. Bomb']",False,False,False,False,False,5,1,0,0,0,0,0,0,0,0,0
6/9/1984,Evenmentenhal,,"Zwaagwesteinde, Netherlands",53.2544938,6.0307255,,"['Hit the Lights', 'The Four Horsemen', 'Phantom Lord', 'Ride the Lightning', 'Motorbreath', 'The Call of Ktulu', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['No Remorse', 'Guitar Solo', 'Metal Militia', 'Jump in the Fire', 'Creeping Death']",Creeping Death,2,14,['Twisted Sister'],False,False,False,False,False,5,2,0,0,0,0,0,0,0,0,0
6/8/1984,Jumbo,,"Oldenzaal, Netherlands",52.3116551,6.9268283,,"['Hit the Lights', 'The Four Horsemen', 'Phantom Lord', 'Ride the Lightning', 'Motorbreath', 'The Call of Ktulu', 'No Remorse', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia', 'Jump in the Fire']",Jump in the Fire,2,14,['Twisted Sister'],False,False,False,False,False,6,2,0,0,0,0,0,0,0,0,0
6/7/1984,Volkshildungsheim,,"Frankfurt, Germany",50.1109221,8.6821267,,"['Hit the Lights', 'The Four Horsemen', 'Phantom Lord', 'No Remorse', 'Ride the Lightning', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,[],,0,8,['Twisted Sister'],False,False,False,False,False,5,1,0,0,0,0,0,0,0,0,0
6/6/1984,Stadsgehoorzaal Leiden,,"Leiden, Netherlands",52.1601144,4.4970097,,"['Hit the Lights', 'The Four Horsemen', 'Phantom Lord', 'No Remorse', 'Ride the Lightning', 'Motorbreath', 'The Call of Ktulu', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia']",Metal Militia,1,13,['Twisted Sister'],False,False,False,False,False,6,2,0,0,0,0,0,0,0,0,0
4/8/1984,The Marquee Club,,"London, England",51.5073509,-0.1277583,,"['Hit the Lights', 'The Four Horsemen', 'Phantom Lord', 'Creeping Death', 'Ride the Lightning', 'The Call of Ktulu', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,['Metal Militia'],Metal Militia,1,10,['Jess Cox'],False,False,False,False,False,4,3,0,0,0,0,0,0,0,0,0
4/3/1984,Odeon Theatre,,"Birmingham, England",52.486243,-1.890401,Hell On Earth Tour,,,,,,,,False,False,False,False,False,,,,,,,,,,,
4/2/1984,Penthouse,,"Glasgow, Scotland, Scotland",55.864237,-4.251806,Hell On Earth Tour,,,,,,,,False,False,False,False,False,,,,,,,,,,,
4/1/1984,Ayr Pavilion,,"Ayr, Scotland, Scotland",55.458564,-4.629179,Hell On Earth Tour,,,,,,,,False,False,False,False,False,,,,,,,,,,,
3/30/1984,Mayfair,,"Newcastle, England",54.978252,-1.61778,Hell On Earth Tour,,,,,,,,False,False,False,False,False,,,,,,,,,,,
3/29/1984,Apollo Theatre,,"Manchester, England",53.4807593,-2.2426305,Hell On Earth Tour,,,,,,,,False,False,False,False,False,,,,,,,,,,,
3/27/1984,The Marquee Club,,"London, England",51.5073509,-0.1277583,,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Phantom Lord', 'Ride the Lightning', 'Motorbreath', 'The Call of Ktulu', 'No Remorse', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,['Seek and Destroy'],Seek and Destroy,1,11,['Savage'],False,False,False,False,False,7,2,0,0,0,0,0,0,0,0,0
3/27/1984,King George'S Hall,,"Blackburn, England",53.748575,-2.487529,Hell On Earth Tour,,,,,,,,False,False,False,False,False,,,,,,,,,,,
3/26/1984,Rock City,,"Nottingham, England",52.9547832,-1.1581086,Hell On Earth Tour,,,,,,,,False,False,False,False,False,,,,,,,,,,,
3/25/1984,New Ocean Club,,"Cardiff, Wales",51.481581,-3.17909,Hell On Earth Tour,,,,,,,,False,False,False,False,False,,,,,,,,,,,
3/23/1984,Queensway Hall,,"Dunstable, England",51.885644,-0.52039,Hell On Earth Tour,,,,,,,,False,False,False,False,False,,,,,,,,,,,
3/22/1984,Hammersmith Odeon,,"London, England",51.5073509,-0.1277583,Hell On Earth Tour,,,,,,,,False,False,False,False,False,,,,,,,,,,,
3/21/1984,Victoria Hall,,"Hanley, England",53.023414,-2.1723921,Hell On Earth Tour,,,,,,,,False,False,False,False,False,,,,,,,,,,,
2/12/1984,Maeckeblyde,,"Poperinge, Belgium",50.8549596,2.7267929,Seven Dates of Hell,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Phantom Lord', 'No Remorse', 'Ride the Lightning', 'Motorbreath', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Seek and Destroy', 'Metal Militia']",Metal Militia,1,11,['Venom'],False,False,False,False,False,7,1,0,0,0,0,0,0,0,0,0
2/11/1984,Ijsselhallen,Aardshock Festival,"Zwolle, Netherlands",52.5167747,6.0830219,Seven Dates of Hell,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Phantom Lord', 'No Remorse', 'Ride the Lightning', 'Motorbreath', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,['Metal Militia'],Metal Militia,1,11,['Venom'],False,False,False,False,False,7,1,0,0,0,0,0,0,0,0,0
2/9/1984,Espace Balard,,"Paris, France",48.856614,2.3522219,Seven Dates of Hell,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Phantom Lord', 'No Remorse', 'Ride the Lightning', 'Motorbreath', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Seek and Destroy', 'Metal Militia']",Metal Militia,1,11,['Venom'],False,False,False,False,False,7,1,0,0,0,0,0,0,0,0,0
2/7/1984,Hemmerleinhalle,,"Nuremberg, Germany",49.4521018,11.0766654,Seven Dates of Hell,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Phantom Lord', 'No Remorse', 'Seek and Destroy', 'Motorbreath', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,[],,0,9,['Venom'],False,False,False,False,False,7,0,0,0,0,0,0,0,0,0,0
2/5/1984,Teatro Tenda,,"Milan, Italy",45.4642035,9.189982,Seven Dates of Hell,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Phantom Lord', 'No Remorse', 'Ride the Lightning', 'Motorbreath', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,[],,0,9,['Venom'],False,False,False,False,False,7,1,0,0,0,0,0,0,0,0,0
2/3/1984,Volkshaus Zürich,,"Zürich, Switzerland",47.3768866,8.541694,Seven Dates of Hell,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Phantom Lord', 'No Remorse', 'Ride the Lightning', 'Motorbreath', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,['Seek and Destroy'],Seek and Destroy,1,10,['Venom'],False,False,False,False,False,7,1,0,0,0,0,0,0,0,0,0
1/22/1984,The Channel,,"Boston, Massachusetts, United States",42.3600825,-71.0588801,,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Call of Ktulu', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,['No Remorse'],No Remorse,1,11,,False,False,False,False,False,5,3,0,0,0,0,0,0,0,0,0
1/21/1984,Rio Theatre,,"Valley Stream, New York, United States",40.6642699,-73.7084645,,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'Guitar Solo', 'Motorbreath', 'The Call of Ktulu']",The Call of Ktulu,[],,0,9,,True,False,False,False,False,5,3,0,0,0,0,0,0,0,0,0
1/20/1984,J. Bee'S Rock Iii,,"Middletown, New York, United States",41.4459271,-74.4229341,,,,,,,,['Anthrax'],False,False,False,False,False,,,,,,,,,,,
1/18/1984,The Channel,,"Boston, Massachusetts, United States",42.3600825,-71.0588801,,,,,,,,,False,False,False,False,False,,,,,,,,,,,
1/15/1984,Union Jack,,"South River, New Jersey, United States",40.446495,-74.3859831,,,,,,,,['Sneak Attack'],False,False,False,False,False,,,,,,,,,,,
1/11/1984,Riverboat,,"Rochester, New York, United States",43.1565779,-77.6088465,,,,,,,,,False,False,False,False,False,,,,,,,,,,,
1/7/1984,The State Theater,,"Port Jervis, New York, United States",41.3750937,-74.692663,,,,,,,,"['Overkill', 'Anti']",False,False,False,False,False,,,,,,,,,,,
12/31/1983,The Left Bank,,"Mount Vernon, New York, United States",40.9125992,-73.8370786,,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Call of Ktulu', 'No Remorse', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Guitar Solo', 'Metal Militia']",Metal Militia,1,13,,False,False,False,False,False,6,3,0,0,0,0,0,0,0,0,0
12/30/1983,Fountain Casino,,"Aberdeen, New Jersey, United States",40.4170948,-74.2221155,,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Phantom Lord', 'Ride the Lightning', 'No Remorse', 'Seek and Destroy']",Seek and Destroy,[],,0,7,['Twisted Sister'],False,False,False,False,False,5,1,0,0,0,0,0,0,0,0,0
12/18/1983,Agora Theatre And Ballroom,,"Cleveland, Ohio, United States",41.49932,-81.6943605,,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Call of Ktulu', 'No Remorse', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia']",Metal Militia,1,14,,False,False,False,False,False,6,3,0,0,0,0,0,0,0,0,0
12/15/1983,Broadway Jack'S,,"Chicago, Illinois, United States",41.8781136,-87.6297982,,"['Hit the Lights', 'The Four Horsemen', 'Fight Fire with Fire', 'Ride the Lightning', 'Motorbreath', 'Seek and Destroy', 'Creeping Death', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,['No Remorse'],No Remorse,1,10,,False,False,False,False,False,4,3,0,0,0,0,0,0,0,0,0
12/15/1983,Broadway Jack'S,,"Chicago, Illinois, United States",41.8781136,-87.6297982,,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Call of Ktulu', 'No Remorse', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia']",Metal Militia,1,14,,False,False,False,False,False,6,3,0,0,0,0,0,0,0,0,0
12/14/1983,The Palms,,"Madison, Wisconsin, United States",43.0730517,-89.4012302,,,,,,,,,False,False,False,False,False,,,,,,,,,,,
11/26/1983,The Stone,,"San Francisco, California, United States",37.7749295,-122.4194155,,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Call of Ktulu', 'No Remorse', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia']",Metal Militia,1,14,,False,False,False,False,False,6,3,0,0,0,0,0,0,0,0,0
11/25/1983,Keystone,,"Berkeley, California, United States",37.8715926,-122.272747,,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Call of Ktulu', 'No Remorse', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia']",Metal Militia,1,14,,False,False,False,False,False,6,3,0,0,0,0,0,0,0,0,0
11/24/1983,Keystone,,"Palo Alto, California, United States",37.4418834,-122.1430195,,,,,,,,,False,False,False,False,False,,,,,,,,,,,
11/18/1983,Lake Hills Arena,,"Bellevue, Washington, United States",47.6101497,-122.2015159,,,,,,,,['Wild Dogs'],False,False,False,False,False,,,,,,,,,,,
11/17/1983,Starry Night,,"Portland, Oregon, United States",45.5122308,-122.6587185,,,,,,,,"['Wild Dogs', 'Sabotage']",False,False,False,False,False,,,,,,,,,,,
11/7/1983,The Stone,,"San Francisco, California, United States",37.7749295,-122.4194155,,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Call of Ktulu', 'No Remorse', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia']",Metal Militia,1,14,,False,False,False,False,False,6,3,0,0,0,0,0,0,0,0,0
11/4/1983,Country Club,,"Reseda, California, United States",34.2011141,-118.5360517,,"['Hit the Lights', 'The Four Horsemen', 'Fight Fire with Fire', 'No Remorse', 'Creeping Death', 'Phantom Lord', 'The Call of Ktulu', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,[],,0,10,,False,False,False,False,False,5,3,0,0,0,0,0,0,0,0,0
10/31/1983,Keystone,,"Palo Alto, California, United States",37.4418834,-122.1430195,,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'Fight Fire with Fire', 'Ride the Lightning', 'Phantom Lord', 'The Call of Ktulu', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Creeping Death', 'Guitar Solo', 'Metal Militia']",Metal Militia,1,13,,False,False,False,False,False,5,3,0,0,0,0,0,0,0,0,0
9/3/1983,The Stone,,"San Francisco, California, United States",37.7749295,-122.4194155,Kill 'Em All for One,,,,,,,"['Raven', 'Tourist']",False,False,False,False,False,,,,,,,,,,,
9/2/1983,Keystone,,"Berkeley, California, United States",37.8715926,-122.272747,Kill 'Em All for One,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'The Call of Ktulu', 'Phantom Lord', 'No Remorse', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Guitar Solo', 'Metal Militia']",Metal Militia,1,11,['Raven'],False,False,False,False,False,6,1,0,0,0,0,0,0,0,0,0
9/1/1983,Keystone,,"Palo Alto, California, United States",37.4418834,-122.1430195,Kill 'Em All for One,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'The Call of Ktulu', 'Phantom Lord', 'No Remorse', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Guitar Solo', 'Metal Militia']",Metal Militia,1,11,['Raven'],False,False,False,False,False,6,1,0,0,0,0,0,0,0,0,0
8/30/1983,Country Club,,"Reseda, California, United States",34.2011141,-118.5360517,Kill 'Em All for One,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'The Call of Ktulu', 'Phantom Lord', 'No Remorse', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Guitar Solo', 'Metal Militia']",Metal Militia,1,11,['Raven'],False,False,False,False,False,6,1,0,0,0,0,0,0,0,0,0
8/29/1983,Perkins Place,,"Los Angeles, California, United States",34.0522342,-118.2436849,Kill 'Em All for One,"['Hit the Lights', 'The Four Horsemen', 'Jump in the Fire', 'The Call of Ktulu', 'Phantom Lord', 'No Remorse', 'Seek and Destroy', '(Anesthesia) - Pulling Teeth', 'Whiplash']",Whiplash,"['Guitar Solo', 'Metal Militia']",Metal Militia,1,11,['Raven'],False,False,False,False,False,6,1,0,0,0,0,0,0,0,0,0
